681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.07142857142857142,1,0.136845139,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.0,0,0.12952059,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.07142857142857142,1,0.13130254800000002,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.21428571428571427,1,2.989413027,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.42857142857142855,1,3.705003128,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.7142857142857143,1,0.70218365,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.6428571428571429,1,4.300826595,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.6428571428571429,1,4.108442682,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.6428571428571429,1,4.108442682,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.6428571428571429,1,3.84549502,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.42857142857142855,1,3.867259652,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.08874248676505597,0.14768153761738875,0.5358759264214826,0.0,0.22787245602714398,35,0.6428571428571429,1,4.128108416,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.5605065394366361,0.16990375652474754,0.7932843895798671,0.060217047629236076,0.3642918153979284,35,0.7857142857142857,1,4.232880873,47.37198913551802,8.516329277149062
681395.5625,247353.4531,0.6256042183217952,0.06456692605865205,0.7952390371033987,0.06301929180187572,0.15781241646493924,35,0.5,1,3.996736479,47.37198913551802,8.516329277149062
681393.1685,247356.6576,0.5610054511904798,0.09623797227775446,0.7941220956613807,0.06473986378062263,0.03945341494436798,35,0.6428571428571429,1,4.224938692,47.37201825066814,8.516298166396664
681393.1685,247356.6576,0.5320053943823129,0.1807524087990424,0.7865827409277596,0.06257651939283719,0.04469832886362478,35,0.7142857142857143,1,4.281973623,47.37201825066814,8.516298166396664
681390.7746,247359.8621,0.4695138966625617,0.06036745659532065,0.7762510325890936,0.06312032711668986,0.03303357068169583,35,0.5,1,4.455976617,47.37204736579728,8.516267056934133
681388.3806,247363.0666,0.4680906831064122,0.06789151203981171,0.7723417375420307,0.0657175290327949,0.032102329594692544,35,0.5,1,3.098654339,47.37207648093012,8.516235946113751
681384.7897,247367.8733,0.4187824758116801,0.06386701764561804,0.7603578866537133,0.06807402916948974,0.03739573270272521,35,0.5714285714285714,1,3.098654339,47.372120153151165,8.516189281134213
681380.0018,247374.2823,0.4356634696598333,0.16692912881834646,0.7573212021082271,0.07098622353766244,0.05430353983511189,35,0.5,1,0.79546658,47.37217838335267,8.516127060613357
681376.4108,247379.0891,0.4263275439831125,0.3839020332718695,0.7520157302586418,0.07263250484375186,0.059694542976962674,35,0.42857142857142855,1,0.79546658,47.37222205644004,8.516080394149675
681371.6229,247385.49800000002,0.2824856396829086,0.0901137417958146,0.7394501390359399,0.07456703395975232,0.04719676539811489,35,0.7857142857142857,1,0.19252819300000001,47.37228028568166,8.5160181733727
681369.229,247388.7025,0.2339479532907565,0.0930883640778936,0.7461517876880477,0.07662042815200466,0.04793218476121562,35,0.5,1,1.083621812,47.37230940073302,8.515987063604245
